82,83
82,88
79,82
60,61
62,62
60,60
80,75
80,69
71,71
77,78
84,85
80,81
80,81
74,76
73,76
75,78
76,76
82,82
77,81
78,75
73,73
76,73
74,72
76,77
75,70
78,71
78,77
75,75
74,77
71,76
75,75
70,71
74,75
70,71
69,69
72,74
73,73
64,71
64,64
61,69
67,68
68,70
83,84
83,84
72,86
79,80
76,71
74,75
83,74
82,70
84,70
78,79
75,76
76,76
75,76
75,75
78,81
75,75
78,79
71,64
64,64
74,63
70,77
75,72
71,71
74,52
60,57
60,60
74,81
75,76
71,71
