119,83
121,88
123,82
101,61
98,62
118,75
104,71
122,78
118,85
108,81
128,76
108,76
111,78
115,76
109,82
113,81
115,75
114,73
116,73
108,72
115,77
111,70
113,71
110,77
114,75
110,76
108,75
108,71
107,75
105,69
107,74
108,73
110,71
110,64
108,69
110,68
108,70
111,84
115,84
110,86
121,80
112,71
114,70
120,70
108,79
114,76
116,76
114,76
115,75
119,81
114,75
117,79
108,64
108,64
108,63
111,77
103,72
108,71
121,52
115,57
115,60
131,81
123,76
129,71
