115,83
118,88
120,82
98,61
108,62
119,60
115,75
112,69
101,71
126,78
127,85
118,81
113,81
112,76
114,76
116,78
111,76
115,82
115,81
115,75
115,73
104,73
106,72
112,77
114,70
107,71
115,77
115,75
111,77
101,76
99,75
107,71
103,75
110,71
104,69
112,74
101,73
107,71
107,64
105,69
110,68
111,70
117,84
118,84
110,86
118,80
116,71
112,75
119,74
108,70
113,70
116,79
116,76
121,76
118,76
118,75
123,81
114,75
113,79
109,64
109,64
110,63
111,77
110,72
109,71
107,52
105,57
105,60
136,81
139,76
134,71
