232,83
241,88
164,82
533,61
62,62
75,75
245,71
77,78
77,85
80,81
99,76
75,76
78,78
76,76
81,82
85,81
74,75
70,73
73,73
78,72
83,77
70,70
83,71
79,77
86,75
59,76
74,75
73,71
74,75
68,69
69,74
73,73
64,71
64,64
68,69
67,68
70,70
69,84
60,84
69,86
148,80
223,71
-16,70
-38,70
319,79
138,76
271,76
-57,76
-166,75
80,81
75,75
78,79
72,64
70,64
71,63
68,77
71,72
71,71
73,52
76,57
76,60
85,81
74,76
82,71
