133,83
118,88
156,82
209,61
202,62
26,75
49,71
91,78
100,85
114,81
64,76
118,76
100,78
106,76
118,82
113,81
111,75
106,73
106,73
108,72
106,77
124,70
99,71
119,77
113,75
101,76
99,75
98,71
95,75
124,69
112,74
94,73
112,71
112,64
111,69
110,68
107,70
117,84
103,84
116,86
204,80
-60,71
158,70
145,70
118,79
198,76
249,76
200,76
117,75
125,81
116,75
127,79
126,64
111,64
108,63
122,77
119,72
110,71
123,52
106,57
106,60
135,81
140,76
140,71
